babelnet_id,lemma,sense_lemma,pos,examples,glosses,categories
bn:00006453n,niquer,fuck,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,fucking,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,screw,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,screwing,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,ass,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,nooky,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,nookie,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,piece_of_ass,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,piece_of_tail,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,roll_in_the_hay,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,shag,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00006453n,niquer,shtup,NOUN,,Slang for sexual intercourse,All_articles_lacking_reliable_references | English_profanity | English_words | Etymologies | Interjections | Sexual_slang
bn:00083081v,niquer,sleep_together,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,roll_in_the_hay,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,love,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,make_out,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,make_love,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,sleep_with,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,get_laid,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,have_sex,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,know,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,do_it,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,be_intimate,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,have_intercourse,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,have_it_away,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,have_it_off,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,screw,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,fuck,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,jazz,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,eff,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,hump,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,lie_with,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,bed,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,have_a_go_at_it,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,bang,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,get_it_on,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00083081v,niquer,bonk,VERB,Adam knew Eve | This student sleeps with everyone in her dorm | Were you ever intimate with this man?,Have sexual intercourse with,
bn:00023421n,coucou,cowslip,NOUN,,Early spring flower common in British isles having fragrant yellow or sometimes purple flowers,Articles_with_'species'_microformats | Articles_with_short_description | Flora_of_Denmark | Flora_of_Estonia | Flora_of_France | Flora_of_Georgia_(country) | Flora_of_Germany | Flora_of_Great_Britain | Flora_of_Greece | Flora_of_Iran | Flora_of_Ireland | Flora_of_Italy | Flora_of_Latvia | Flora_of_Lithuania | Flora_of_Norway | Flora_of_Russia | Flora_of_Spain | Flora_of_Turkey | Garden_plants_of_Asia | Garden_plants_of_Europe | Medicinal_plants | Plants_described_in_1753 | Primula | Taxa_named_by_Carl_Linnaeus | Wikipedia_articles_incorporating_a_citation_from_Collier's_Encyclopedia
bn:00023421n,coucou,paigle,NOUN,,Early spring flower common in British isles having fragrant yellow or sometimes purple flowers,Articles_with_'species'_microformats | Articles_with_short_description | Flora_of_Denmark | Flora_of_Estonia | Flora_of_France | Flora_of_Georgia_(country) | Flora_of_Germany | Flora_of_Great_Britain | Flora_of_Greece | Flora_of_Iran | Flora_of_Ireland | Flora_of_Italy | Flora_of_Latvia | Flora_of_Lithuania | Flora_of_Norway | Flora_of_Russia | Flora_of_Spain | Flora_of_Turkey | Garden_plants_of_Asia | Garden_plants_of_Europe | Medicinal_plants | Plants_described_in_1753 | Primula | Taxa_named_by_Carl_Linnaeus | Wikipedia_articles_incorporating_a_citation_from_Collier's_Encyclopedia
bn:00023421n,coucou,Primula_veris,NOUN,,Early spring flower common in British isles having fragrant yellow or sometimes purple flowers,Articles_with_'species'_microformats | Articles_with_short_description | Flora_of_Denmark | Flora_of_Estonia | Flora_of_France | Flora_of_Georgia_(country) | Flora_of_Germany | Flora_of_Great_Britain | Flora_of_Greece | Flora_of_Iran | Flora_of_Ireland | Flora_of_Italy | Flora_of_Latvia | Flora_of_Lithuania | Flora_of_Norway | Flora_of_Russia | Flora_of_Spain | Flora_of_Turkey | Garden_plants_of_Asia | Garden_plants_of_Europe | Medicinal_plants | Plants_described_in_1753 | Primula | Taxa_named_by_Carl_Linnaeus | Wikipedia_articles_incorporating_a_citation_from_Collier's_Encyclopedia
bn:00024287n,coucou,cuckoo_clock,NOUN,,Clock that announces the hours with a sound like the call of the cuckoo,All_articles_needing_additional_references | Black_Forest | Clock_designs | Culture_of_Baden-Württemberg | Swiss_culture | Symbols
bn:00024285n,coucou,cuckoo,NOUN,,Any of numerous European and North American birds having pointed wings and a long tail,All_articles_needing_additional_references | Articles_with_'species'_microformats | Articles_with_short_description | Cuckoos | Cuculidae | Extant_Eocene_first_appearances | Priabonian_first_appearances | Taxa_named_by_William_Elford_Leach | _long_volume_value
bn:00024293n,coucou,European_cuckoo,NOUN,,Common cuckoo of Europe having a distinctive two-note call; lays eggs in the nests of other birds,Articles_with_short_description | Birds described in 1758 | Birds_of_Africa | Birds_of_Eurasia | Brood_parasites | Cuculus | IUCN_Red_List_least_concern_species | Taxa_named_by_Carl_Linnaeus
bn:00024293n,coucou,Cuculus_canorus,NOUN,,Common cuckoo of Europe having a distinctive two-note call; lays eggs in the nests of other birds,Articles_with_short_description | Birds described in 1758 | Birds_of_Africa | Birds_of_Eurasia | Brood_parasites | Cuculus | IUCN_Red_List_least_concern_species | Taxa_named_by_Carl_Linnaeus
bn:00012198n,coucou,peekaboo,NOUN,,A game played with young children; you hide your face and suddenly reveal it as you say boo!,Children's_games
bn:00012198n,coucou,bopeep,NOUN,,A game played with young children; you hide your face and suddenly reveal it as you say boo!,Children's_games
bn:00043620n,coucou,hello,NOUN,Every morning they exchanged polite hellos,An expression of greeting,16th-century_neologisms | All_articles_needing_additional_references | Articles_with_short_description | English_words | Greeting_words_and_phrases
bn:00043620n,coucou,hullo,NOUN,Every morning they exchanged polite hellos,An expression of greeting,16th-century_neologisms | All_articles_needing_additional_references | Articles_with_short_description | English_words | Greeting_words_and_phrases
bn:00043620n,coucou,hi,NOUN,Every morning they exchanged polite hellos,An expression of greeting,16th-century_neologisms | All_articles_needing_additional_references | Articles_with_short_description | English_words | Greeting_words_and_phrases
bn:00043620n,coucou,howdy,NOUN,Every morning they exchanged polite hellos,An expression of greeting,16th-century_neologisms | All_articles_needing_additional_references | Articles_with_short_description | English_words | Greeting_words_and_phrases
